household,article_aligned,pv_mode,event_mode,grid,qe,qp,label,E_kWh,P_kW,g_pp,rho_pct,rho_pv_pct,dispatch_violation,is_pareto,is_frozen
id01,True,native,active_time_frontloaded,3x3,0.5,0.5,E50-P50,3.791,1.604,1.0025819327,1.33832351357,0.335741580868,0,True,True
id01,True,native,active_time_frontloaded,3x3,0.5,0.75,E50-P75,3.791,3.164,1.10270965974,1.43845124061,0.335741580868,0,True,False
id01,True,native,active_time_frontloaded,3x3,0.5,0.9,E50-P90,3.791,6.153,1.10834845931,1.44409004018,0.335741580868,0,True,False
id01,True,native,active_time_frontloaded,3x3,0.75,0.5,E75-P50,6.066,1.604,1.0025819327,1.33832351357,0.335741580868,0,False,True
id01,True,native,active_time_frontloaded,3x3,0.75,0.75,E75-P75,6.066,3.164,1.10270965974,1.43845124061,0.335741580868,0,False,True
id01,True,native,active_time_frontloaded,3x3,0.75,0.9,E75-P90,6.066,6.153,1.10834845931,1.44409004018,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,3x3,0.9,0.5,E90-P50,8.026,1.604,1.0025819327,1.33832351357,0.335741580868,0,False,True
id01,True,native,active_time_frontloaded,3x3,0.9,0.75,E90-P75,8.026,3.164,1.10270965974,1.43845124061,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,3x3,0.9,0.9,E90-P90,8.026,6.153,1.10834845931,1.44409004018,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.25,0.25,E25-P25,1.636,0.658,0.927203157755,1.26294473862,0.335741580868,2.77555756156e-17,True,True
id01,True,native,active_time_frontloaded,5x5,0.25,0.5,E25-P50,1.636,1.604,1.0025819327,1.33832351357,0.335741580868,0,True,False
id01,True,native,active_time_frontloaded,5x5,0.25,0.75,E25-P75,1.636,3.164,1.09886448232,1.43460606318,0.335741580868,0,True,False
id01,True,native,active_time_frontloaded,5x5,0.25,0.9,E25-P90,1.636,6.153,1.09886448232,1.43460606318,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.25,0.95,E25-P95,1.636,6.394,1.09886448232,1.43460606318,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.5,0.25,E50-P25,3.791,0.658,0.927203157755,1.26294473862,0.335741580868,2.77555756156e-17,False,True
id01,True,native,active_time_frontloaded,5x5,0.5,0.5,E50-P50,3.791,1.604,1.0025819327,1.33832351357,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.5,0.75,E50-P75,3.791,3.164,1.10270965974,1.43845124061,0.335741580868,0,True,True
id01,True,native,active_time_frontloaded,5x5,0.5,0.9,E50-P90,3.791,6.153,1.10834845931,1.44409004018,0.335741580868,0,True,False
id01,True,native,active_time_frontloaded,5x5,0.5,0.95,E50-P95,3.791,6.394,1.10834845931,1.44409004018,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.75,0.25,E75-P25,6.066,0.658,0.927203157755,1.26294473862,0.335741580868,2.77555756156e-17,False,True
id01,True,native,active_time_frontloaded,5x5,0.75,0.5,E75-P50,6.066,1.604,1.0025819327,1.33832351357,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.75,0.75,E75-P75,6.066,3.164,1.10270965974,1.43845124061,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.75,0.9,E75-P90,6.066,6.153,1.10834845931,1.44409004018,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.75,0.95,E75-P95,6.066,6.394,1.10834845931,1.44409004018,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.9,0.25,E90-P25,8.026,0.658,0.927203157755,1.26294473862,0.335741580868,2.77555756156e-17,False,False
id01,True,native,active_time_frontloaded,5x5,0.9,0.5,E90-P50,8.026,1.604,1.0025819327,1.33832351357,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.9,0.75,E90-P75,8.026,3.164,1.10270965974,1.43845124061,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.9,0.9,E90-P90,8.026,6.153,1.10834845931,1.44409004018,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.9,0.95,E90-P95,8.026,6.394,1.10834845931,1.44409004018,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.95,0.25,E95-P25,10.494,0.658,0.927203157755,1.26294473862,0.335741580868,2.77555756156e-17,False,False
id01,True,native,active_time_frontloaded,5x5,0.95,0.5,E95-P50,10.494,1.604,1.0025819327,1.33832351357,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.95,0.75,E95-P75,10.494,3.164,1.10270965974,1.43845124061,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.95,0.9,E95-P90,10.494,6.153,1.10834845931,1.44409004018,0.335741580868,0,False,False
id01,True,native,active_time_frontloaded,5x5,0.95,0.95,E95-P95,10.494,6.394,1.10834845931,1.44409004018,0.335741580868,0,False,False
id02,True,native,active_time_frontloaded,3x3,0.5,0.5,E50-P50,2.147,0.952,1.49889132793,1.59365574698,0.0947644190523,5.55111512313e-17,True,True
id02,True,native,active_time_frontloaded,3x3,0.5,0.75,E50-P75,2.147,3.789,1.79394488342,1.88870930247,0.0947644190523,5.55111512313e-17,True,False
id02,True,native,active_time_frontloaded,3x3,0.5,0.9,E50-P90,2.147,6.623,1.79394488342,1.88870930247,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,3x3,0.75,0.5,E75-P50,5.164,0.952,1.67725081933,1.77201523838,0.0947644190523,5.55111512313e-17,True,True
id02,True,native,active_time_frontloaded,3x3,0.75,0.75,E75-P75,5.164,3.789,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,True,True
id02,True,native,active_time_frontloaded,3x3,0.75,0.9,E75-P90,5.164,6.623,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,3x3,0.9,0.5,E90-P50,7.25,0.952,1.67725081933,1.77201523838,0.0947644190523,5.55111512313e-17,False,True
id02,True,native,active_time_frontloaded,3x3,0.9,0.75,E90-P75,7.25,3.789,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,3x3,0.9,0.9,E90-P90,7.25,6.623,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.25,0.25,E25-P25,0,0,0,0.0947644190523,0.0947644190523,0,False,True
id02,True,native,active_time_frontloaded,5x5,0.25,0.5,E25-P50,0,0.952,0,0.0947644190523,0.0947644190523,0,False,False
id02,True,native,active_time_frontloaded,5x5,0.25,0.75,E25-P75,0,3.789,0,0.0947644190523,0.0947644190523,0,False,False
id02,True,native,active_time_frontloaded,5x5,0.25,0.9,E25-P90,0,6.623,0,0.0947644190523,0.0947644190523,0,False,False
id02,True,native,active_time_frontloaded,5x5,0.25,0.95,E25-P95,0,6.822,0,0.0947644190523,0.0947644190523,0,False,False
id02,True,native,active_time_frontloaded,5x5,0.5,0.25,E50-P25,2.147,0,0,0.0947644190523,0.0947644190523,0,False,True
id02,True,native,active_time_frontloaded,5x5,0.5,0.5,E50-P50,2.147,0.952,1.49889132793,1.59365574698,0.0947644190523,5.55111512313e-17,True,False
id02,True,native,active_time_frontloaded,5x5,0.5,0.75,E50-P75,2.147,3.789,1.79394488342,1.88870930247,0.0947644190523,5.55111512313e-17,True,True
id02,True,native,active_time_frontloaded,5x5,0.5,0.9,E50-P90,2.147,6.623,1.79394488342,1.88870930247,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.5,0.95,E50-P95,2.147,6.822,1.79394488342,1.88870930247,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.75,0.25,E75-P25,5.164,0,0,0.0947644190523,0.0947644190523,0,False,True
id02,True,native,active_time_frontloaded,5x5,0.75,0.5,E75-P50,5.164,0.952,1.67725081933,1.77201523838,0.0947644190523,5.55111512313e-17,True,False
id02,True,native,active_time_frontloaded,5x5,0.75,0.75,E75-P75,5.164,3.789,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,True,False
id02,True,native,active_time_frontloaded,5x5,0.75,0.9,E75-P90,5.164,6.623,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.75,0.95,E75-P95,5.164,6.822,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.9,0.25,E90-P25,7.25,0,0,0.0947644190523,0.0947644190523,0,False,False
id02,True,native,active_time_frontloaded,5x5,0.9,0.5,E90-P50,7.25,0.952,1.67725081933,1.77201523838,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.9,0.75,E90-P75,7.25,3.789,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.9,0.9,E90-P90,7.25,6.623,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.9,0.95,E90-P95,7.25,6.822,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.95,0.25,E95-P25,8.672,0,0,0.0947644190523,0.0947644190523,0,False,False
id02,True,native,active_time_frontloaded,5x5,0.95,0.5,E95-P50,8.672,0.952,1.67725081933,1.77201523838,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.95,0.75,E95-P75,8.672,3.789,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.95,0.9,E95-P90,8.672,6.623,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id02,True,native,active_time_frontloaded,5x5,0.95,0.95,E95-P95,8.672,6.822,2.30740093291,2.40216535197,0.0947644190523,5.55111512313e-17,False,False
id03,True,native,active_time_frontloaded,3x3,0.5,0.5,E50-P50,1.519,0.67,0.947558275196,1.05958126838,0.112022993183,0,True,True
id03,True,native,active_time_frontloaded,3x3,0.5,0.75,E50-P75,1.519,1.797,1.27836626408,1.39038925727,0.112022993183,0,True,False
id03,True,native,active_time_frontloaded,3x3,0.5,0.9,E50-P90,1.519,6.433,1.2907502387,1.40277323189,0.112022993183,0,True,False
id03,True,native,active_time_frontloaded,3x3,0.75,0.5,E75-P50,4.775,0.67,0.986602907586,1.09862590077,0.112022993183,0,True,True
id03,True,native,active_time_frontloaded,3x3,0.75,0.75,E75-P75,4.775,1.797,1.36173534984,1.47375834303,0.112022993183,0,True,True
id03,True,native,active_time_frontloaded,3x3,0.75,0.9,E75-P90,4.775,6.433,1.37411932446,1.48614231765,0.112022993183,0,True,False
id03,True,native,active_time_frontloaded,3x3,0.9,0.5,E90-P50,8.834,0.67,0.986602907586,1.09862590077,0.112022993183,0,False,True
id03,True,native,active_time_frontloaded,3x3,0.9,0.75,E90-P75,8.834,1.797,1.36173534984,1.47375834303,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,3x3,0.9,0.9,E90-P90,8.834,6.433,1.37411932446,1.48614231765,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.25,0.25,E25-P25,0,0,0,0.112022993183,0.112022993183,0,False,True
id03,True,native,active_time_frontloaded,5x5,0.25,0.5,E25-P50,0,0.67,0,0.112022993183,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.25,0.75,E25-P75,0,1.797,0,0.112022993183,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.25,0.9,E25-P90,0,6.433,0,0.112022993183,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.25,0.95,E25-P95,0,6.566,0,0.112022993183,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.5,0.25,E50-P25,1.519,0,0,0.112022993183,0.112022993183,0,False,True
id03,True,native,active_time_frontloaded,5x5,0.5,0.5,E50-P50,1.519,0.67,0.947558275196,1.05958126838,0.112022993183,0,True,False
id03,True,native,active_time_frontloaded,5x5,0.5,0.75,E50-P75,1.519,1.797,1.27836626408,1.39038925727,0.112022993183,0,True,True
id03,True,native,active_time_frontloaded,5x5,0.5,0.9,E50-P90,1.519,6.433,1.2907502387,1.40277323189,0.112022993183,0,True,False
id03,True,native,active_time_frontloaded,5x5,0.5,0.95,E50-P95,1.519,6.566,1.2907502387,1.40277323189,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.75,0.25,E75-P25,4.775,0,0,0.112022993183,0.112022993183,0,False,True
id03,True,native,active_time_frontloaded,5x5,0.75,0.5,E75-P50,4.775,0.67,0.986602907586,1.09862590077,0.112022993183,0,True,False
id03,True,native,active_time_frontloaded,5x5,0.75,0.75,E75-P75,4.775,1.797,1.36173534984,1.47375834303,0.112022993183,0,True,False
id03,True,native,active_time_frontloaded,5x5,0.75,0.9,E75-P90,4.775,6.433,1.37411932446,1.48614231765,0.112022993183,0,True,False
id03,True,native,active_time_frontloaded,5x5,0.75,0.95,E75-P95,4.775,6.566,1.37411932446,1.48614231765,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.9,0.25,E90-P25,8.834,0,0,0.112022993183,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.9,0.5,E90-P50,8.834,0.67,0.986602907586,1.09862590077,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.9,0.75,E90-P75,8.834,1.797,1.36173534984,1.47375834303,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.9,0.9,E90-P90,8.834,6.433,1.37411932446,1.48614231765,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.9,0.95,E90-P95,8.834,6.566,1.37411932446,1.48614231765,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.95,0.25,E95-P25,10.046,0,0,0.112022993183,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.95,0.5,E95-P50,10.046,0.67,0.986602907586,1.09862590077,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.95,0.75,E95-P75,10.046,1.797,1.36173534984,1.47375834303,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.95,0.9,E95-P90,10.046,6.433,1.37411932446,1.48614231765,0.112022993183,0,False,False
id03,True,native,active_time_frontloaded,5x5,0.95,0.95,E95-P95,10.046,6.566,1.37411932446,1.48614231765,0.112022993183,0,False,False
id04,True,native,active_time_frontloaded,3x3,0.5,0.5,E50-P50,3.4,1.947,2.80670705694,2.9011335185,0.0944264615586,1.11022302463e-16,True,True
id04,True,native,active_time_frontloaded,3x3,0.5,0.75,E50-P75,3.4,6.548,2.80670705694,2.9011335185,0.0944264615586,1.11022302463e-16,False,False
id04,True,native,active_time_frontloaded,3x3,0.5,0.9,E50-P90,3.4,6.916,2.80670705694,2.9011335185,0.0944264615586,1.11022302463e-16,False,False
id04,True,native,active_time_frontloaded,3x3,0.75,0.5,E75-P50,7.119,1.947,2.96590606855,3.06033253011,0.0944264615586,1.11022302463e-16,True,True
id04,True,native,active_time_frontloaded,3x3,0.75,0.75,E75-P75,7.119,6.548,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,True,True
id04,True,native,active_time_frontloaded,3x3,0.75,0.9,E75-P90,7.119,6.916,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,3x3,0.9,0.5,E90-P50,11.258,1.947,2.96590606855,3.06033253011,0.0944264615586,1.11022302463e-16,False,True
id04,True,native,active_time_frontloaded,3x3,0.9,0.75,E90-P75,11.258,6.548,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,3x3,0.9,0.9,E90-P90,11.258,6.916,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.25,0.25,E25-P25,0,0,0,0.0944264615586,0.0944264615586,0,False,True
id04,True,native,active_time_frontloaded,5x5,0.25,0.5,E25-P50,0,1.947,0,0.0944264615586,0.0944264615586,0,False,False
id04,True,native,active_time_frontloaded,5x5,0.25,0.75,E25-P75,0,6.548,0,0.0944264615586,0.0944264615586,0,False,False
id04,True,native,active_time_frontloaded,5x5,0.25,0.9,E25-P90,0,6.916,0,0.0944264615586,0.0944264615586,0,False,False
id04,True,native,active_time_frontloaded,5x5,0.25,0.95,E25-P95,0,7.017,0,0.0944264615586,0.0944264615586,0,False,False
id04,True,native,active_time_frontloaded,5x5,0.5,0.25,E50-P25,3.4,0,0,0.0944264615586,0.0944264615586,0,False,True
id04,True,native,active_time_frontloaded,5x5,0.5,0.5,E50-P50,3.4,1.947,2.80670705694,2.9011335185,0.0944264615586,1.11022302463e-16,True,False
id04,True,native,active_time_frontloaded,5x5,0.5,0.75,E50-P75,3.4,6.548,2.80670705694,2.9011335185,0.0944264615586,1.11022302463e-16,False,True
id04,True,native,active_time_frontloaded,5x5,0.5,0.9,E50-P90,3.4,6.916,2.80670705694,2.9011335185,0.0944264615586,1.11022302463e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.5,0.95,E50-P95,3.4,7.017,2.80670705694,2.9011335185,0.0944264615586,1.11022302463e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.75,0.25,E75-P25,7.119,0,0,0.0944264615586,0.0944264615586,0,False,True
id04,True,native,active_time_frontloaded,5x5,0.75,0.5,E75-P50,7.119,1.947,2.96590606855,3.06033253011,0.0944264615586,1.11022302463e-16,True,False
id04,True,native,active_time_frontloaded,5x5,0.75,0.75,E75-P75,7.119,6.548,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,True,False
id04,True,native,active_time_frontloaded,5x5,0.75,0.9,E75-P90,7.119,6.916,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.75,0.95,E75-P95,7.119,7.017,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.9,0.25,E90-P25,11.258,0,0,0.0944264615586,0.0944264615586,0,False,False
id04,True,native,active_time_frontloaded,5x5,0.9,0.5,E90-P50,11.258,1.947,2.96590606855,3.06033253011,0.0944264615586,1.11022302463e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.9,0.75,E90-P75,11.258,6.548,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.9,0.9,E90-P90,11.258,6.916,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.9,0.95,E90-P95,11.258,7.017,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.95,0.25,E95-P25,12.352,0,0,0.0944264615586,0.0944264615586,0,False,False
id04,True,native,active_time_frontloaded,5x5,0.95,0.5,E95-P50,12.352,1.947,2.96590606855,3.06033253011,0.0944264615586,1.11022302463e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.95,0.75,E95-P75,12.352,6.548,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.95,0.9,E95-P90,12.352,6.916,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
id04,True,native,active_time_frontloaded,5x5,0.95,0.95,E95-P95,12.352,7.017,3.08100454595,3.17543100751,0.0944264615586,4.4408920985e-16,False,False
